"Carimbo de data/hora","1 - Qual sua idade?","2 - Qual o seu meio principal de informação?","3 - Como está sua rotina? ","4 - Tem usado quais utensílios de prevenção indicados contra o coronavírus?","5 - É a favor do isolamento social para contenção do vírus ? ","6 - Como você está se sentindo neste momento de pandemia?","7 - Qual(is) sua(s) ocupação(ões)?","8 - É/São em um serviço considerado essencial?","9 - Qual sua renda mensal per capita antes da pandemia do Coronavírus?","10 - Você teve a redução desta renda durante a pandemia?"
"2020/04/28 12:18:04 AM GMT-3","21","Redes sociais, amigos, familiares, grupos de whats.","Saindo só quando é inevitável","Álcool em gel;Sabão","Sim","Ansioso;Depressivo;Preocupado","Estudante","Não se aplica","Até R$ 522,50;","Não"
"2020/04/28 12:22:50 AM GMT-3","20","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Álcool em gel;Sabão","Sim","Preocupado","Estudante","Não se aplica","Até R$ 522,50;","Não"
"2020/04/28 12:31:42 AM GMT-3","27","TV, sites oficiais de notícia, rádios","Em isolamento total","Máscaras;Luvas;Álcool em gel;Sabão","Sim","Ansioso","Estudante;Desempregado","Não","De R$ 1045,00 a R$ 3135,00;","Sim, pouco (menos da metade)"
"2020/04/28 12:31:58 AM GMT-3","22","Redes sociais, amigos, familiares, grupos de whats.","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Normal","Estudante;Autônomo","Não","De R$ 522,50 a R$ 1045,00;","Não"
"2020/04/28 12:39:38 AM GMT-3","22","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Normal","Estudante","Não","De R$ 522,50 a R$ 1045,00;","Não"
"2020/04/28 12:43:53 AM GMT-3","22","Redes sociais, amigos, familiares, grupos de whats.","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Ansioso","Estudante","Não","De R$ 522,50 a R$ 1045,00;","Não"
"2020/04/28 12:44:01 AM GMT-3","27","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Ansioso;Depressivo","Estudante;Estagiário","Não se aplica","De R$ 522,50 a R$ 1045,00;","Sim, pouco (menos da metade)"
"2020/04/28 12:44:27 AM GMT-3","22","Redes sociais, amigos, familiares, grupos de whats.","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Ansioso","Estudante;Estagiário ","Sim","Acima de R$ 3135,00;","Não"
"2020/04/28 12:44:49 AM GMT-3","27","TV, sites oficiais de notícia, rádios","Normal, saindo para estudo/trabalho presencial","Máscaras;Álcool em gel;Sabão","Sim","Ansioso;Preocupado","Estudante;CLT","Não","De R$ 522,50 a R$ 1045,00;","Não"
"2020/04/28 12:45:03 AM GMT-3","21","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Ansioso","Estudante","Não se aplica","Até R$ 522,50;","Não"
"2020/04/28 12:45:26 AM GMT-3","22","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Álcool em gel;Sabão","Sim","Preocupado","Estudante","Não","De R$ 522,50 a R$ 1045,00;","Não"
"2020/04/28 12:45:40 AM GMT-3","17","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Preocupado","Estudante","Não","De R$ 1045,00 a R$ 3135,00;","Não"
"2020/04/28 12:45:53 AM GMT-3","23","TV, sites oficiais de notícia, rádios","Em isolamento total","Máscaras;Álcool em gel;Sabão","Sim","Ansioso;Preocupado","Estudante","Não se aplica","De R$ 1045,00 a R$ 3135,00;","Não"
"2020/04/28 12:46:01 AM GMT-3","20","TV, sites oficiais de notícia, rádios","Em isolamento total","Máscaras;Álcool em gel;Sabão","Sim","Normal","Estudante","Não","De R$ 1045,00 a R$ 3135,00;","Não"
"2020/04/28 12:46:11 AM GMT-3","23","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Ansioso;Depressivo;Preocupado","Estudante","Não","De R$ 522,50 a R$ 1045,00;","Sim, pouco (menos da metade)"
"2020/04/28 12:46:28 AM GMT-3","19","Redes sociais, amigos, familiares, grupos de whats.","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Preocupado","Estudante","Não se aplica","Até R$ 522,50;","Não"
"2020/04/28 12:47:29 AM GMT-3","21","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Normal;Preocupado","Estudante","Não","De R$ 1045,00 a R$ 3135,00;","Não"
"2020/04/28 12:47:45 AM GMT-3","21","Redes sociais, amigos, familiares, grupos de whats.","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Ansioso;Depressivo;Preocupado","Estudante","Não se aplica","Até R$ 522,50;","Não"
"2020/04/28 12:47:49 AM GMT-3","23","TV, sites oficiais de notícia, rádios","Em isolamento total","Máscaras;Álcool em gel;Sabão","Sim","Preocupado","Estudante","Não se aplica","De R$ 1045,00 a R$ 3135,00;","Não"
"2020/04/28 12:49:10 AM GMT-3","22","Redes sociais, amigos, familiares, grupos de whats.","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Ansioso;Depressivo;Preocupado","Estudante","Não","De R$ 1045,00 a R$ 3135,00;","Não"
"2020/04/28 12:49:32 AM GMT-3","23","Redes sociais, amigos, familiares, grupos de whats.","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Ansioso;Depressivo;Preocupado","Estudante;Estagiário","Não","De R$ 522,50 a R$ 1045,00;","Não"
"2020/04/28 12:49:38 AM GMT-3","28","TV, sites oficiais de notícia, rádios","Saindo para outras atividades","Máscaras;Álcool em gel","Sim","Ansioso","Estudante;Servidor/funcionário público","Sim","Acima de R$ 3135,00;","Não"
"2020/04/28 12:49:50 AM GMT-3","22","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Ansioso;Preocupado","Estudante","Não","De R$ 1045,00 a R$ 3135,00;","Sim, muito (mais da metade)"
"2020/04/28 12:50:56 AM GMT-3","28","TV, sites oficiais de notícia, rádios","Em isolamento total","Máscaras;Luvas;Álcool em gel;Sabão","Sim","Normal","Estudante","Não se aplica","De R$ 522,50 a R$ 1045,00;","Não"
"2020/04/28 12:51:07 AM GMT-3","20 anos","TV, sites oficiais de notícia, rádios","Em isolamento total","Máscaras;Álcool em gel;Sabão","Sim","Ansioso;Depressivo;Preocupado","Estudante","Sim","De R$ 522,50 a R$ 1045,00;","Sim, pouco (menos da metade)"
"2020/04/28 12:51:52 AM GMT-3","23","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Ansioso;Depressivo","Estudante","Não se aplica","De R$ 1045,00 a R$ 3135,00;","Sim, pouco (menos da metade)"
"2020/04/28 12:53:29 AM GMT-3","21","Redes sociais, amigos, familiares, grupos de whats.","Saindo só quando é inevitável","Máscaras;Luvas;Álcool em gel;Sabão","Sim","Preocupado","Estudante;Desempregado","Não","Até R$ 522,50;","Sim, muito (mais da metade)"
"2020/04/28 12:53:41 AM GMT-3","21","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Normal","Estudante","Não se aplica","De R$ 1045,00 a R$ 3135,00;","Não"
"2020/04/28 12:53:47 AM GMT-3","17 anos ","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Ansioso;Preocupado","Estudante","Não se aplica","De R$ 1045,00 a R$ 3135,00;","Sim, pouco (menos da metade)"
"2020/04/28 12:54:12 AM GMT-3","21","TV, sites oficiais de notícia, rádios","Normal, saindo para estudo/trabalho presencial","Máscaras;Álcool em gel;Sabão","Sim","Ansioso","Estudante;Autônomo","Sim","De R$ 522,50 a R$ 1045,00;","Não"
"2020/04/28 12:55:04 AM GMT-3","20","TV, sites oficiais de notícia, rádios","Em isolamento total","Máscaras;Álcool em gel;Sabão","Sim","Ansioso;Preocupado","Estudante","Não se aplica","Até R$ 522,50;","Sim, pouco (menos da metade)"
"2020/04/28 12:55:33 AM GMT-3","28","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Ansioso;Preocupado","Estudante;Estagiário","Sim","De R$ 1045,00 a R$ 3135,00;","Sim, pouco (menos da metade)"
"2020/04/28 12:55:53 AM GMT-3","21","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Normal;Ansioso;Depressivo;Preocupado","Estudante;Estagiário","Não se aplica","De R$ 1045,00 a R$ 3135,00;","Sim, pouco (menos da metade)"
"2020/04/28 12:56:00 AM GMT-3","22","Redes sociais, amigos, familiares, grupos de whats.","Saindo só quando é inevitável","Álcool em gel","Sim","Normal","Estudante","Não se aplica","De R$ 522,50 a R$ 1045,00;","Não"
"2020/04/28 12:56:40 AM GMT-3","21","TV, sites oficiais de notícia, rádios","Normal, saindo para estudo/trabalho presencial","Máscaras;Álcool em gel;Sabão","Sim","Preocupado","Estudante","Não","De R$ 522,50 a R$ 1045,00;","Não"
"2020/04/28 12:56:49 AM GMT-3","21","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Máscaras;Luvas;Álcool em gel;Sabão","Sim","Ansioso;Preocupado","Estudante","Não","Acima de R$ 3135,00;","Sim, muito (mais da metade)"
"2020/04/28 12:58:07 AM GMT-3","22","TV, sites oficiais de notícia, rádios","Em isolamento total","Máscaras;Álcool em gel;Sabão","Sim","Ansioso;Depressivo;Preocupado","Estudante","Não se aplica","De R$ 1045,00 a R$ 3135,00;","Sim, pouco (menos da metade)"
"2020/04/28 1:01:34 AM GMT-3","18","TV, sites oficiais de notícia, rádios","Em isolamento total","Máscaras;Luvas;Álcool em gel;Sabão","Sim","Ansioso","Estudante","Não se aplica","De R$ 522,50 a R$ 1045,00;","Não"
"2020/04/28 1:04:53 AM GMT-3","28","Redes sociais, amigos, familiares, grupos de whats.","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Ansioso","Estudante","Não","De R$ 1045,00 a R$ 3135,00;","Não"
"2020/04/28 1:04:56 AM GMT-3","19","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Ansioso;Preocupado","Estudante;Autônomo","Não","De R$ 1045,00 a R$ 3135,00;","Sim, pouco (menos da metade)"
"2020/04/28 1:09:45 AM GMT-3","Novo Hamburgo","Redes sociais, amigos, familiares, grupos de whats.","Normal, saindo para estudo/trabalho presencial","Máscaras;Álcool em gel;Sabão","Sim","Depressivo;Preocupado","Estudante;Sócio","Sim","De R$ 1045,00 a R$ 3135,00;","Não"
"2020/04/28 1:13:21 AM GMT-3","18","Redes sociais, amigos, familiares, grupos de whats.","Saindo para outras atividades","Máscaras;Álcool em gel;Sabão","Sim","Preocupado","Estudante;Autônomo","Não","Até R$ 522,50;","Sim, muito (mais da metade)"
"2020/04/28 1:15:04 AM GMT-3","29","TV, sites oficiais de notícia, rádios","Normal, saindo para estudo/trabalho presencial","Álcool em gel;Sabão","Sim","Normal","Estudante;CLT","Sim","De R$ 522,50 a R$ 1045,00;","Sim, pouco (menos da metade)"
"2020/04/28 1:26:20 AM GMT-3","40 anos","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Ansioso;Preocupado","Estudante","Não se aplica","De R$ 1045,00 a R$ 3135,00;","Não"
"2020/04/28 1:27:08 AM GMT-3","18","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Ansioso;Depressivo;Preocupado","Estudante;Servidor/funcionário público","Não","De R$ 522,50 a R$ 1045,00;","Sim, muito (mais da metade)"
"2020/04/28 1:27:37 AM GMT-3","19","Redes sociais, amigos, familiares, grupos de whats.","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Ansioso","Estudante","Não se aplica","Acima de R$ 3135,00;","Não"
"2020/04/28 1:32:17 AM GMT-3","31","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Depressivo","Estudante;CLT","Não","De R$ 1045,00 a R$ 3135,00;","Não"
"2020/04/28 1:38:17 AM GMT-3","22","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Normal","Estudante","Não","Acima de R$ 3135,00;","Não"
"2020/04/28 1:38:32 AM GMT-3","21","Redes sociais, amigos, familiares, grupos de whats.","Saindo só quando é inevitável","Álcool em gel;Sabão","Sim","Ansioso;Preocupado","Estudante","Não se aplica","Até R$ 522,50;","Não"
"2020/04/28 1:42:45 AM GMT-3","21","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Preocupado","Estudante","Não se aplica","Até R$ 522,50;","Não"
"2020/04/28 1:46:45 AM GMT-3","21","Redes sociais, amigos, familiares, grupos de whats.","Saindo para outras atividades","Máscaras;Álcool em gel;Sabão","Sim","Preocupado","Estudante","Não","De R$ 1045,00 a R$ 3135,00;","Sim, muito (mais da metade)"
"2020/04/28 1:46:48 AM GMT-3","24","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Ansioso;Depressivo;Preocupado","Estudante","Não se aplica","Até R$ 522,50;","Não"
"2020/04/28 1:48:00 AM GMT-3","21","TV, sites oficiais de notícia, rádios","Saindo para outras atividades","Máscaras;Álcool em gel;Sabão","Sim","Normal","Estudante","Sim","Acima de R$ 3135,00;","Sim, pouco (menos da metade)"
"2020/04/28 1:55:13 AM GMT-3","20","Redes sociais, amigos, familiares, grupos de whats.","Em isolamento total","Álcool em gel;Sabão","Sim","Ansioso;Preocupado","Estudante","Sim","De R$ 1045,00 a R$ 3135,00;","Sim, pouco (menos da metade)"
"2020/04/28 2:00:28 AM GMT-3","30","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Ansioso;Preocupado","Estudante;CLT","Não","De R$ 1045,00 a R$ 3135,00;","Sim, muito (mais da metade)"
"2020/04/28 2:21:33 AM GMT-3","21","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Máscaras;Luvas;Álcool em gel;Sabão","Sim","Ansioso","Estudante;CLT","Não","De R$ 1045,00 a R$ 3135,00;","Sim, muito (mais da metade)"
"2020/04/28 2:33:04 AM GMT-3","27","Redes sociais, amigos, familiares, grupos de whats.","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Normal","Estudante;CLT","Não se aplica","Acima de R$ 3135,00;","Não"
"2020/04/28 2:47:03 AM GMT-3","27","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Ansioso;Depressivo;Preocupado","Estudante;Autônomo","Não","De R$ 522,50 a R$ 1045,00;","Sim, pouco (menos da metade)"
"2020/04/28 3:02:03 AM GMT-3","50","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Preocupado","Estudante;Autônomo","Sim","De R$ 1045,00 a R$ 3135,00;","Sim, pouco (menos da metade)"
"2020/04/28 3:04:01 AM GMT-3","23","Redes sociais, amigos, familiares, grupos de whats.","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Ansioso","Estudante;Desempregado","Não se aplica","De R$ 522,50 a R$ 1045,00;","Sim, pouco (menos da metade)"
"2020/04/28 3:17:48 AM GMT-3","20","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Álcool em gel;Sabão","Sim","Normal","Estudante;Autônomo","Sim","De R$ 522,50 a R$ 1045,00;","Sim, pouco (menos da metade)"
"2020/04/28 3:18:57 AM GMT-3","21","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Ansioso;Depressivo;Preocupado","Estudante","Não se aplica","De R$ 522,50 a R$ 1045,00;","Sim, pouco (menos da metade)"
"2020/04/28 3:23:41 AM GMT-3","32","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Preocupado","CLT","Sim","De R$ 1045,00 a R$ 3135,00;","Não"
"2020/04/28 3:37:43 AM GMT-3","20","Redes sociais, amigos, familiares, grupos de whats.","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Ansioso;Depressivo;Preocupado","Estudante","Não","De R$ 1045,00 a R$ 3135,00;","Sim, pouco (menos da metade)"
"2020/04/28 3:41:12 AM GMT-3","33","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Sabão;Nenhum, não tive acesso","Sim","Ansioso","CLT","Não","Acima de R$ 3135,00;","Não"
"2020/04/28 3:42:11 AM GMT-3","28","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Normal","Estudante","Não","De R$ 1045,00 a R$ 3135,00;","Não"
"2020/04/28 3:48:52 AM GMT-3","26","Redes sociais, amigos, familiares, grupos de whats.","Saindo só quando é inevitável","Máscaras;Luvas;Sabão","Não","Normal","Estudante","Não se aplica","De R$ 1045,00 a R$ 3135,00;","Não"
"2020/04/28 5:14:46 AM GMT-3","19","TV, sites oficiais de notícia, rádios","Normal, saindo para estudo/trabalho presencial","Máscaras;Álcool em gel","Sim","Normal","Estudante;Militar","Sim","De R$ 1045,00 a R$ 3135,00;","Não"
"2020/04/28 5:47:30 AM GMT-3","35","TV, sites oficiais de notícia, rádios","Em isolamento total","Máscaras;Álcool em gel;Sabão","Sim","Ansioso;Preocupado","Estudante;Desempregado","Não se aplica","Até R$ 522,50;","Sim, muito (mais da metade)"
"2020/04/28 6:25:22 AM GMT-3","29","TV, sites oficiais de notícia, rádios","Normal, saindo para estudo/trabalho presencial","Máscaras;Álcool em gel;Sabão","Sim","Normal;Ansioso;Preocupado","Estudante;Estagiária","Não","De R$ 1045,00 a R$ 3135,00;","Não"
"2020/04/28 6:52:08 AM GMT-3","19","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Ansioso;Preocupado","Estudante;Desempregado","Não se aplica","Até R$ 522,50;","Não"
"2020/04/28 6:55:47 AM GMT-3","24","TV, sites oficiais de notícia, rádios","Normal, saindo para estudo/trabalho presencial","Máscaras;Álcool em gel;Sabão","Sim","Preocupado","Estudante;Estagiário","Não","De R$ 1045,00 a R$ 3135,00;","Sim, pouco (menos da metade)"
"2020/04/28 7:05:44 AM GMT-3","23","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Álcool em gel","Sim","Ansioso","Estudante","Não se aplica","De R$ 1045,00 a R$ 3135,00;","Sim, pouco (menos da metade)"
"2020/04/28 7:22:28 AM GMT-3","24","Redes sociais, amigos, familiares, grupos de whats.","Saindo para outras atividades","Máscaras;Álcool em gel;Sabão","Sim","Normal","Estudante","Não se aplica","De R$ 522,50 a R$ 1045,00;","Não"
"2020/04/28 7:25:10 AM GMT-3","26","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Normal;Preocupado","Estudante","Não","De R$ 1045,00 a R$ 3135,00;","Sim, pouco (menos da metade)"
"2020/04/28 7:38:04 AM GMT-3","21","Trabalho/estudo na área da saúde","Normal, saindo para estudo/trabalho presencial","Máscaras;Álcool em gel;Sabão","Sim","Ansioso;Depressivo;Preocupado","Estudante","Sim","De R$ 522,50 a R$ 1045,00;","Sim, muito (mais da metade)"
"2020/04/28 7:47:41 AM GMT-3","29","TV, sites oficiais de notícia, rádios","Normal, saindo para estudo/trabalho presencial","Máscaras;Álcool em gel;Sabão","Sim","Preocupado","Empresario","Não se aplica","De R$ 1045,00 a R$ 3135,00;","Não"
"2020/04/28 7:50:50 AM GMT-3","18","TV, sites oficiais de notícia, rádios","Em isolamento total","Sabão","Sim","Ansioso","Estudante","Não se aplica","De R$ 1045,00 a R$ 3135,00;","Não"
"2020/04/28 7:52:54 AM GMT-3","25","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Álcool em gel;Sabão","Sim","Ansioso;Preocupado","Estudante;Autônomo","Não","De R$ 1045,00 a R$ 3135,00;","Sim, pouco (menos da metade)"
"2020/04/28 7:55:25 AM GMT-3","29","Redes sociais, amigos, familiares, grupos de whats.","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Preocupado","Estudante","Não se aplica","De R$ 522,50 a R$ 1045,00;","Sim, muito (mais da metade)"
"2020/04/28 8:00:42 AM GMT-3","18","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Álcool em gel;Sabão","Sim","Ansioso","Estudante","Não se aplica","De R$ 522,50 a R$ 1045,00;","Sim, muito (mais da metade)"
"2020/04/28 8:00:45 AM GMT-3","23","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Ansioso;Preocupado","Estudante","Não","De R$ 522,50 a R$ 1045,00;","Não"
